id_reclamation,id_client,date,canal,texte,satisfaction
REC-01873,CLI-00491,2025-06-04,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-01874,CLI-00376,2025-01-08,espace_client,"Encore une coupure cette nuit a Parc-Tertiaire, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-01875,CLI-00678,2024-02-10,telephone,"Je conteste ma facture de fevrier, le montant de 1053 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-01876,CLI-00583,2025-01-31,email,"Les microcoupures se multiplient depuis janvier sur Parc-Tertiaire, quand le reseau sera-t-il fiabilise ?",1
REC-01877,CLI-00639,2025-12-03,courrier,"Coupure de courant de plusieurs heures dans le secteur Coteaux-Ouest en decembre, aucune information, c'est inadmissible pour un service essentiel.",3
REC-01878,CLI-00672,2024-04-04,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-01879,CLI-00554,2024-10-01,courrier,"Ma facture de regularisation de octobre est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-01880,CLI-00662,2025-07-29,email,"Mon dossier de raccordement est bloque depuis juillet, je n'ai aucune nouvelle de vos services.",2
REC-01881,CLI-00431,2024-04-22,espace_client,"Encore une coupure cette nuit a Parc-Tertiaire, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-01882,CLI-00215,2025-02-10,email,"Je conteste ma facture de fevrier, le montant de 1019 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-01883,CLI-00085,2025-04-16,telephone,"Les microcoupures se multiplient depuis avril sur Coteaux-Ouest, quand le reseau sera-t-il fiabilise ?",1
REC-01884,CLI-00480,2024-09-27,courrier,"Les microcoupures se multiplient depuis septembre sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",3
REC-01885,CLI-00358,2026-01-17,courrier,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",4
REC-01886,CLI-00688,2025-10-29,telephone,Pouvez-vous m'expliquer comment installer des panneaux solaires et revendre mon surplus ?,2
REC-01887,CLI-00084,2025-05-01,email,"Depuis l'installation du nouveau compteur en mai, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-01888,CLI-00520,2026-03-15,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",1
REC-01889,CLI-00061,2024-05-06,espace_client,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",5
REC-01890,CLI-00177,2025-11-15,espace_client,"Depuis l'installation du nouveau compteur en novembre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-01891,CLI-00471,2024-05-21,email,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",5
REC-01892,CLI-00345,2025-09-14,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-01893,CLI-00696,2024-07-04,courrier,"Encore une coupure cette nuit a Plateau-Est, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-01894,CLI-00432,2025-07-09,espace_client,"Les microcoupures se multiplient depuis juillet sur Zone-Industrielle, quand le reseau sera-t-il fiabilise ?",1
REC-01895,CLI-00266,2024-02-05,email,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-01896,CLI-00327,2024-11-10,courrier,"Je conteste ma facture de novembre, le montant de 215 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-01897,CLI-00076,2026-02-27,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-01898,CLI-00127,2024-04-03,email,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-01899,CLI-00401,2025-04-15,courrier,"Depuis l'installation du nouveau compteur en avril, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-01900,CLI-00063,2025-11-30,espace_client,Quelle est la part d'energie verte reellement fournie sur le secteur Zone-Industrielle ?,4
REC-01901,CLI-00354,2024-05-22,email,"Depuis l'installation du nouveau compteur en mai, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-01902,CLI-00025,2024-03-07,courrier,"Depuis l'installation du nouveau compteur en mars, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-01903,CLI-00420,2024-12-24,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",2
REC-01904,CLI-00099,2024-08-15,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-01905,CLI-00271,2024-05-05,email,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-01906,CLI-00139,2025-05-03,email,"Les microcoupures se multiplient depuis mai sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",1
REC-01907,CLI-00332,2025-10-17,email,"Coupure de courant de plusieurs heures dans le secteur Coteaux-Ouest en octobre, aucune information, c'est inadmissible pour un service essentiel.",2
REC-01908,CLI-00538,2024-07-21,telephone,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-01909,CLI-00063,2025-06-09,telephone,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-01910,CLI-00495,2025-01-05,espace_client,"Je conteste ma facture de janvier, le montant de 779 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-01911,CLI-00599,2025-04-07,courrier,"Je demande le raccordement de mon nouveau logement a Val-Nord, quel est le delai et le cout ?",3
REC-01912,CLI-00061,2024-08-24,courrier,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",5
REC-01913,CLI-00287,2024-03-11,courrier,"Je tiens a remercier le technicien intervenu en mars, tres professionnel et a l'ecoute.",5
REC-01914,CLI-00533,2026-03-14,telephone,"Je demande le raccordement de mon nouveau logement a Bourg-Ancien, quel est le delai et le cout ?",3
REC-01915,CLI-00048,2024-11-05,courrier,"Mon dossier de raccordement est bloque depuis novembre, je n'ai aucune nouvelle de vos services.",4
REC-01916,CLI-00657,2026-01-31,espace_client,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-01917,CLI-00259,2024-06-27,espace_client,"Depuis l'installation du nouveau compteur en juin, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-01918,CLI-00558,2025-08-15,telephone,"Je conteste ma facture de aout, le montant de 913 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-01919,CLI-00003,2026-02-06,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-01920,CLI-00630,2024-07-10,espace_client,"Je tiens a remercier le technicien intervenu en juillet, tres professionnel et a l'ecoute.",4
REC-01921,CLI-00126,2026-02-15,telephone,"Je conteste ma facture de fevrier, le montant de 1080 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-01922,CLI-00646,2025-12-21,espace_client,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",2
REC-01923,CLI-00223,2025-02-22,email,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-01924,CLI-00019,2026-05-01,email,"Coupure de courant de plusieurs heures dans le secteur Centre-Ville en mai, aucune information, c'est inadmissible pour un service essentiel.",2
REC-01925,CLI-00266,2024-04-04,telephone,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-01926,CLI-00511,2025-11-12,telephone,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-01927,CLI-00567,2025-12-15,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",2
REC-01928,CLI-00034,2025-10-21,courrier,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-01929,CLI-00637,2025-06-27,espace_client,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-01930,CLI-00502,2024-03-14,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-01931,CLI-00277,2024-06-08,espace_client,"Je demande le raccordement de mon nouveau logement a Bourg-Ancien, quel est le delai et le cout ?",4
REC-01932,CLI-00401,2025-08-17,courrier,"Je conteste ma facture de aout, le montant de 920 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-01933,CLI-00001,2026-01-07,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-01934,CLI-00326,2024-06-28,email,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",4
REC-01935,CLI-00160,2024-08-08,espace_client,"Ma facture de regularisation de aout est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-01936,CLI-00014,2026-03-30,email,"Je conteste ma facture de mars, le montant de 430 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-01937,CLI-00442,2024-12-01,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-01938,CLI-00575,2024-07-28,espace_client,"Je conteste ma facture de juillet, le montant de 82 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-01939,CLI-00257,2024-04-02,telephone,"Mon dossier de raccordement est bloque depuis avril, je n'ai aucune nouvelle de vos services.",3
REC-01940,CLI-00007,2024-08-02,email,"Encore une coupure cette nuit a Bourg-Ancien, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-01941,CLI-00589,2024-12-09,espace_client,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-01942,CLI-00616,2024-07-04,telephone,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",4
REC-01943,CLI-00256,2024-02-19,telephone,"Encore une coupure cette nuit a Coteaux-Ouest, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-01944,CLI-00131,2025-12-19,espace_client,"Mon dossier de raccordement est bloque depuis decembre, je n'ai aucune nouvelle de vos services.",3
REC-01945,CLI-00185,2026-03-16,telephone,"Les microcoupures se multiplient depuis mars sur Rives-Sud, quand le reseau sera-t-il fiabilise ?",2
REC-01946,CLI-00129,2024-07-11,email,Pouvez-vous m'expliquer comment installer des panneaux solaires et revendre mon surplus ?,2
REC-01947,CLI-00244,2024-05-04,telephone,"Depuis l'installation du nouveau compteur en mai, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-01948,CLI-00099,2024-05-19,espace_client,"Les microcoupures se multiplient depuis mai sur Rives-Sud, quand le reseau sera-t-il fiabilise ?",3
REC-01949,CLI-00501,2025-06-22,espace_client,"Ma facture de regularisation de juin est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-01950,CLI-00300,2024-02-22,courrier,"Coupure de courant de plusieurs heures dans le secteur Plateau-Est en fevrier, aucune information, c'est inadmissible pour un service essentiel.",3
REC-01951,CLI-00680,2025-01-19,espace_client,Quelle est la part d'energie verte reellement fournie sur le secteur Val-Nord ?,4
REC-01952,CLI-00371,2024-09-30,email,"Coupure de courant de plusieurs heures dans le secteur Bourg-Ancien en septembre, aucune information, c'est inadmissible pour un service essentiel.",2
REC-01953,CLI-00333,2025-08-08,telephone,"Les microcoupures se multiplient depuis aout sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",2
REC-01954,CLI-00069,2024-08-08,email,"Depuis l'installation du nouveau compteur en aout, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-01955,CLI-00173,2024-01-24,telephone,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-01956,CLI-00426,2025-04-20,email,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",5
REC-01957,CLI-00275,2025-01-30,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-01958,CLI-00099,2024-09-13,telephone,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",4
REC-01959,CLI-00519,2025-08-26,telephone,"Je tiens a remercier le technicien intervenu en aout, tres professionnel et a l'ecoute.",5
REC-01960,CLI-00260,2024-05-08,email,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",4
REC-01961,CLI-00116,2024-12-29,espace_client,"Je tiens a remercier le technicien intervenu en decembre, tres professionnel et a l'ecoute.",4
REC-01962,CLI-00296,2025-05-23,telephone,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",2
REC-01963,CLI-00202,2024-11-14,email,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-01964,CLI-00584,2025-08-25,telephone,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",4
REC-01965,CLI-00004,2024-01-20,email,"Je conteste ma facture de janvier, le montant de 136 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-01966,CLI-00134,2025-04-18,courrier,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",1
REC-01967,CLI-00623,2025-01-19,email,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-01968,CLI-00249,2025-04-24,email,"Je demande le raccordement de mon nouveau logement a Zone-Industrielle, quel est le delai et le cout ?",3
REC-01969,CLI-00219,2024-06-22,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-01970,CLI-00108,2025-07-29,espace_client,"Je conteste ma facture de juillet, le montant de 459 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
